DATE,CO_MIN,CO_MAX,CO_MEAN,PM10_MIN,PM10_MAX,PM10_MEAN,TMIN_IAC,TMAX_IAC,TMIN_VC,TMAX_VC,AVGPRESSURE_VC,HMIN_VC,HMAX_VC,TMEAN_CP,TMIN_CP,TMAX_CP,AVGPRESSURE_CP,HMIN_CP,HMAX_CP,HMEAN_CP,all_under_20_female,all_under_20_male,all_20_to_65_female,all_20_to_65_male,all_over_65_female,all_over_65_male,chd_20_to_65_female,chd_20_to_65_male,chd_over_65_female,chd_over_65_male,mi_20_to_65_female,mi_20_to_65_male,mi_over_65_female,mi_over_65_male,avc_20_to_65_female,avc_20_to_65_male,avc_over_65_female,avc_over_65_male,chd_M,chd_F,mi_M,mi_F,avc_M,avc_F,all_M,all_F,all_under_20,all_20_to_65,all_over_65,chd_20_to_65,chd_over_65,mi_20_to_65,mi_over_65,avc_20_to_65,avc_over_65,all_chd,all_mi,all_avc,all,all_white,all_brown,all_black,all_white_M,all_brown_M,all_black_M,all_white_F,all_brown_F,all_black_F,chd_white,chd_brown,chd_black,chd_white_M,chd_brown_M,chd_black_M,chd_white_F,chd_brown_F,chd_black_F,mi_white,mi_brown,mi_black,mi_white_M,mi_brown_M,mi_black_M,mi_white_F,mi_brown_F,mi_black_F,avc_white,avc_brown,avc_black,avc_white_M,avc_brown_M,avc_black_M,avc_white_F,avc_brown_F,avc_black_F
2005-11-25,0.7,3.3,1.7608695652173914,12.0,90.0,33.041666666666664,21.0,25.4,18.4,23.9,934.3413793103448,86.0,100.0,21.52548611111111,19.08,26.61,940.7430555555555,86.6,100.0,97.57847222222222,0,0,2,5,2,3,0,1,1,1,0,1,1,1,0,0,0,0,2,1,2,1,0,0,8,4,0,7,5,1,2,1,2,0,0,3,3,0,12,9,2,1,7,0,1,2,2,0,2,1,0,2,0,0,0,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2005-11-26,0.6,2.4,1.2869565217391308,4.0,42.0,22.20833333333333,17.2,23.4,16.8,21.1,935.1208333333332,66.0,90.0,19.40125,16.59,22.7,942.4583333333334,71.8,94.7,83.7875,0,0,1,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,4,0,1,3,0,2,0,2,0,0,2,2,0,4,4,0,0,0,0,0,4,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2005-11-27,0.5,1.2,0.8304347826086955,2.0,35.0,14.625,16.2,28.6,15.8,27.6,935.4125,36.0,83.0,21.50263888888889,16.39,28.69,941.9027777777778,39.68,87.9,66.81784722222223,0,0,0,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,3,0,2,4,1,0,1,0,0,0,1,1,0,6,4,1,1,2,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-11-28,0.4,3.0,1.5217391304347827,8.0,57.0,27.166666666666668,16.0,29.4,15.3,28.2,935.4,50.0,82.0,23.136458333333334,15.77,30.18,941.3055555555555,53.51,85.6,70.30791666666667,0,0,1,3,1,0,0,2,0,0,0,2,0,0,1,0,0,0,2,0,2,0,0,1,3,2,0,4,1,2,0,2,0,1,0,2,2,1,5,4,0,1,3,0,0,1,0,1,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2005-11-29,0.5,2.2,1.3347826086956525,8.0,38.0,19.95833333333333,18.2,29.6,19.0,28.9,936.6541666666668,55.0,88.0,25.273125,20.3,30.14,941.5208333333334,61.26,99.9,79.22111111111111,0,0,1,0,1,3,0,0,0,2,0,0,0,1,1,0,0,0,2,0,1,0,0,1,3,2,0,1,4,0,2,0,1,1,0,2,1,1,5,4,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2005-11-30,0.5,0.9,0.65,0.0,81.0,26.33333333333333,20.8,26.0,20.6,25.1,938.8862068965516,71.0,98.0,21.838819444444443,19.7,26.72,944.8402777777778,77.3,100.0,97.54374999999999,0,0,1,3,1,2,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,5,2,0,4,3,1,1,1,1,2,0,2,2,2,7,4,1,2,3,0,2,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
2005-12-01,,,,3.0,44.0,21.45833333333333,20.0,26.6,20.5,25.7,937.3307692307692,72.0,100.0,22.135,19.23,28.65,943.5208333333334,73.5,100.0,95.19166666666666,0,0,1,0,3,1,0,0,2,0,0,0,2,0,0,0,1,0,0,2,0,2,0,1,1,4,0,1,4,0,2,0,2,0,1,2,2,1,5,3,1,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2005-12-02,,,,4.0,47.0,21.5,20.6,23.8,17.8,23.7,937.264,74.0,100.0,20.65048611111111,17.63,23.91,944.2708333333334,82.2,100.0,92.46666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2005-12-03,,,,1.0,33.0,16.041666666666668,16.8,25.8,16.1,23.2,938.6791666666668,62.0,88.0,19.886666666666667,16.68,25.35,945.9236111111111,66.39,92.4,80.77222222222223,0,0,0,4,2,0,0,3,2,0,0,1,0,0,0,1,0,0,3,2,1,0,1,0,4,2,0,4,2,3,2,1,0,1,0,5,1,1,6,4,0,2,3,0,1,1,0,1,3,0,2,2,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2005-12-04,,,,2.0,51.0,13.458333333333334,15.4,30.0,14.9,28.8,936.5458333333332,45.0,93.0,22.93173611111111,15.26,30.38,942.7291666666666,50.35,98.2,73.49180555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-05,,,,11.0,37.0,21.25,18.6,28.0,18.1,27.5,932.9375,56.0,89.0,23.548819444444447,18.34,28.33,938.7708333333334,65.96,95.1,81.92215277777778,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,3,0,1,0,1,0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-06,,,,6.0,92.0,25.625,20.8,27.8,20.8,26.8,930.5333333333332,70.0,100.0,22.897430555555555,20.36,28.39,936.5694444444445,72.3,100.0,94.13958333333333,0,0,0,3,1,1,0,3,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,4,1,0,3,2,3,0,3,0,0,0,3,3,0,5,4,1,0,3,1,0,1,0,0,2,1,0,2,1,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-07,1.0,2.3,1.9727272727272729,5.0,107.0,29.70833333333333,18.2,25.2,17.3,24.1,934.8916666666668,53.0,86.0,20.720277777777778,17.2,25.4,941.7916666666666,65.29,92.8,79.77826388888889,0,0,1,2,3,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,2,4,0,3,3,0,1,0,1,2,0,1,1,2,6,5,1,0,1,1,0,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0
2005-12-08,0.4,2.2,1.217391304347826,7.0,39.0,19.0,16.2,27.8,16.2,26.6,936.95,53.0,86.0,21.841666666666665,16.1,27.85,943.6458333333334,61.74,94.2,77.10388888888889,0,0,1,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,4,0,2,4,1,0,1,0,0,0,1,1,0,6,4,2,0,0,2,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-09,0.7,2.8,1.621739130434783,2.0,82.0,26.875,17.2,30.2,16.6,29.3,937.4958333333332,52.0,95.0,24.307430555555555,17.38,30.78,943.0138888888889,58.37,98.1,78.43847222222222,0,0,1,2,1,2,0,2,1,2,0,2,1,2,0,0,0,0,4,1,4,1,0,0,4,2,0,3,3,2,3,2,3,0,0,5,5,0,6,6,0,0,4,0,0,2,0,0,5,0,0,4,0,0,1,0,0,5,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005-12-10,0.9,2.0,1.4260869565217391,6.0,70.0,26.0,20.0,31.8,20.8,30.7,937.0208333333334,52.0,86.0,25.46527777777778,21.21,32.22,941.5069444444445,56.54,94.4,78.74041666666668,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,4,0,1,0,0,0,0,1,0,0,4,4,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-11,0.6,1.5,0.982608695652174,6.0,30.0,15.333333333333334,20.2,25.6,18.2,23.9,938.1916666666668,61.0,84.0,21.479444444444443,18.33,25.22,944.3819444444445,70.6,85.8,79.59027777777777,0,0,1,1,5,1,0,1,3,0,0,1,2,0,0,0,1,0,1,3,1,2,0,1,2,6,0,2,6,1,3,1,2,0,1,4,3,1,8,5,1,1,1,0,0,4,1,1,3,0,1,1,0,0,2,0,1,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
2005-12-12,0.2,2.6,1.5130434782608695,1.0,46.0,21.91304347826087,17.4,26.4,17.3,25.4,938.8333333333334,58.0,91.0,20.9425,17.64,26.07,945.625,64.14,91.1,79.43659722222223,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4,0,0,2,2,0,0,0,0,2,0,0,0,2,4,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
2005-12-13,0.3,2.6,1.4478260869565216,5.0,53.0,21.5,17.8,27.4,17.5,26.5,937.7666666666668,54.0,92.0,22.276180555555555,17.5,29.45,943.9375,55.28,98.4,79.49027777777778,0,0,2,2,1,1,1,2,0,1,1,2,0,1,0,0,0,0,3,1,3,1,0,0,3,3,0,4,2,3,1,3,1,0,0,4,4,0,6,4,2,0,2,1,0,2,1,0,2,2,0,2,1,0,0,1,0,2,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2005-12-14,0.3,2.2,1.3521739130434782,6.0,44.0,22.166666666666668,18.2,28.8,17.9,27.8,937.2458333333332,47.0,88.0,22.072847222222222,17.85,29.54,943.3541666666666,53.98,91.5,76.80409722222223,0,0,0,4,1,3,0,2,1,0,0,2,1,0,0,0,0,0,2,1,2,1,0,0,7,1,0,4,4,2,1,2,1,0,0,3,3,0,8,7,1,0,6,1,0,1,0,0,3,0,0,2,0,0,1,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005-12-15,0.3,2.8,1.5130434782608695,5.0,62.0,23.70833333333333,17.2,29.8,17.1,28.7,935.4666666666668,37.0,88.0,23.361805555555556,16.98,30.93,941.1388888888889,39.18,95.4,72.71145833333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-16,0.6,2.4,1.5739130434782609,12.0,89.0,30.291666666666668,17.6,30.8,16.8,29.7,935.168,50.0,96.0,23.121875000000003,16.78,31.42,940.9583333333334,54.61,100.0,81.8282638888889,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,2,1,0,2,1,1,0,1,0,1,0,1,1,1,3,2,1,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2005-12-17,0.7,2.2,1.3869565217391304,13.0,53.0,26.666666666666668,19.6,28.6,19.4,28.7,937.152,52.0,100.0,24.023680555555554,19.81,30.33,942.8958333333334,61.2,100.0,83.28069444444445,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,1,1,0,1,0,0,0,1,1,0,2,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-18,0.6,1.5,1.0608695652173912,5.0,24.0,14.708333333333334,19.0,25.8,18.4,25.8,937.736,68.0,100.0,21.19298611111111,18.57,26.94,944.1527777777778,77.1,100.0,95.66874999999999,0,0,2,0,4,5,1,0,2,4,1,0,0,3,0,0,0,0,4,3,3,1,0,0,5,6,0,2,9,1,6,1,3,0,0,7,4,0,11,9,1,1,5,0,0,4,1,1,6,1,0,4,0,0,2,1,0,3,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2005-12-19,0.3,2.1,1.3130434782608695,1.0,29.0,16.291666666666668,17.8,27.4,18.0,27.1,938.7625,56.0,100.0,22.130625,17.27,28.09,945.1180555555555,65.39,100.0,88.21604166666667,0,0,0,1,1,2,0,1,1,2,0,1,1,2,0,0,0,0,3,1,3,1,0,0,3,1,0,1,3,1,3,1,3,0,0,4,4,0,4,3,1,0,2,1,0,1,0,0,3,1,0,2,1,0,1,0,0,3,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2005-12-20,0.4,2.4,1.4130434782608696,4.0,30.0,18.541666666666668,18.6,30.8,19.6,29.5,939.3541666666666,50.0,94.0,23.561458333333334,18.37,31.92,945.3611111111111,44.7,100.0,82.83486111111111,0,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,2,2,0,0,4,0,2,0,2,0,0,2,2,0,4,4,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2005-12-21,0.6,2.4,1.4695652173913043,4.0,62.0,22.33333333333333,19.2,29.6,19.2,29.2,939.928,51.0,99.0,23.175833333333333,18.88,31.32,945.8194444444445,53.95,100.0,88.3125,0,0,2,1,4,3,1,0,3,2,1,0,2,2,0,0,0,0,2,4,2,3,0,0,4,6,0,3,7,1,5,1,4,0,0,6,5,0,10,6,1,3,1,0,3,5,1,0,4,1,1,1,0,1,3,1,0,3,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
2005-12-22,0.5,2.8,1.4260869565217391,14.0,46.0,26.43478260869565,20.0,30.8,19.7,30.4,940.104,48.0,97.0,25.043541666666666,20.22,30.87,945.1944444444445,56.8,100.0,80.96513888888889,0,0,1,1,4,2,1,1,2,0,0,1,2,0,0,0,0,0,1,3,1,2,0,0,3,5,0,2,6,2,2,1,2,0,0,4,3,0,8,7,0,0,2,0,0,5,0,0,4,0,0,1,0,0,3,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2005-12-23,0.5,2.7,1.295652173913043,2.0,30.0,18.375,19.0,32.4,19.2,31.8,938.8666666666668,39.0,95.0,25.996944444444445,18.63,33.38,943.2569444444445,42.63,100.0,71.906875,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1,1,1,1,0,1,0,0,0,1,1,1,3,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2005-12-24,0.7,1.9,1.1130434782608696,5.0,43.0,19.291666666666668,21.4,29.6,21.1,29.8,938.312,57.0,94.0,23.561458333333334,20.62,30.16,943.8263888888889,62.85,100.0,87.875,0,0,1,0,3,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,2,4,0,1,5,0,1,0,1,0,1,1,1,1,6,4,1,1,2,0,0,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2005-12-25,0.5,1.1,0.8782608695652171,3.0,33.0,18.33333333333333,20.8,29.0,19.0,28.0,939.7,54.0,94.0,23.36875,19.0,29.21,945.3402777777778,59.62,100.0,81.60958333333333,0,0,1,3,1,4,0,3,0,3,0,3,0,3,1,0,0,0,6,0,6,0,0,1,7,2,0,4,5,3,3,3,3,1,0,6,6,1,9,6,3,0,5,2,0,1,1,0,4,2,0,4,2,0,0,0,0,4,2,0,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0
2005-12-26,0.3,1.5,0.947826086956522,3.0,62.0,20.45833333333333,17.8,29.6,17.4,28.7,939.9416666666668,43.0,87.0,23.16840277777778,17.37,29.78,945.2777777777778,50.88,90.8,73.13298611111111,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,5,0,3,3,0,0,0,0,0,2,0,0,2,6,3,3,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
2005-12-27,0.3,1.7,1.0130434782608695,7.0,70.0,29.20833333333333,17.8,28.2,17.4,27.8,938.9208333333332,49.0,91.0,22.575972222222223,17.55,29.42,944.6111111111111,55.85,100.0,78.07729166666667,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,3,0,2,0,0,0,0,2,0,0,3,3,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-28,0.3,1.5,0.9956521739130432,5.0,64.0,22.416666666666668,17.4,29.6,16.9,28.7,938.9791666666666,40.0,89.0,22.98979166666667,17.28,30.13,944.8125,46.92,94.5,73.07680555555555,0,0,0,2,2,3,0,2,1,1,0,2,0,1,0,0,0,0,3,1,3,0,0,0,5,2,0,2,5,2,2,2,1,0,0,4,3,0,7,3,3,0,1,3,0,2,0,0,1,2,0,0,2,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-29,0.3,1.7,0.9956521739130434,11.0,49.0,20.125,16.4,31.0,16.0,30.7,938.176,37.0,91.0,23.83111111111111,16.36,31.63,943.8263888888889,41.51,91.1,71.81270833333333,0,0,1,1,2,1,1,0,2,1,1,0,0,1,0,1,0,0,1,3,1,1,1,0,2,3,0,2,3,1,3,1,1,1,0,4,2,1,5,4,1,0,2,0,0,2,1,0,3,1,0,1,0,0,2,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2005-12-30,0.6,1.4,0.9782608695652176,4.0,33.0,18.625,18.8,30.2,18.8,29.7,938.75,45.0,94.0,24.672361111111112,19.78,31.35,943.9583333333334,50.59,96.0,75.71847222222222,0,0,1,3,2,2,1,3,1,1,1,3,1,1,0,0,0,1,4,2,4,2,1,0,5,3,0,4,4,4,2,4,2,0,1,6,6,1,8,7,1,0,4,1,0,3,0,0,5,1,0,3,1,0,2,0,0,5,1,0,3,1,0,2,0,0,1,0,0,1,0,0,0,0,0
2005-12-31,0.5,1.2,0.8304347826086959,1.0,26.0,13.5,18.4,30.2,19.1,29.2,938.55,48.0,100.0,24.604444444444443,18.53,30.99,943.7361111111111,52.18,100.0,82.01090277777777,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-01-01,0.4,1.5,0.8521739130434783,7.0,80.0,20.75,19.2,26.2,19.1,24.4,937.7,77.0,100.0,22.58909722222222,20.76,27.47,943.9027777777778,71.8,100.0,96.46458333333334,0,0,2,3,2,1,0,3,1,0,0,2,1,0,1,0,1,0,3,1,2,1,0,2,4,4,0,5,3,3,1,2,1,1,1,4,3,2,8,7,1,0,4,0,0,3,1,0,4,0,0,3,0,0,1,0,0,3,0,0,2,0,0,1,0,0,2,0,0,0,0,0,2,0,0
2006-01-02,0.4,1.6,1.0434782608695654,3.0,31.0,17.291666666666668,20.0,24.6,20.3,24.1,936.8857142857142,79.0,100.0,22.067291666666666,20.41,26.01,943.6180555555555,83.4,100.0,97.12916666666666,0,0,0,3,1,2,0,1,1,0,0,1,1,0,0,2,0,1,1,1,1,1,3,0,5,1,0,3,3,1,1,1,1,2,1,2,2,3,6,4,1,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0
2006-01-03,0.4,1.7,1.152173913043478,3.0,30.0,16.291666666666668,19.8,27.4,18.0,26.8,936.1535714285716,69.0,100.0,22.5525,19.4,29.21,942.1944444444445,74.0,100.0,96.01180555555555,0,0,3,1,3,2,2,1,1,0,2,1,1,0,0,0,0,0,1,3,1,3,0,0,3,6,0,4,5,3,1,3,1,0,0,4,4,0,9,8,1,0,3,0,0,5,1,0,4,0,0,1,0,0,3,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2006-01-04,0.5,1.7,1.1695652173913045,3.0,35.0,15.833333333333334,20.0,24.0,18.5,24.1,935.5892857142856,82.0,100.0,20.792638888888888,17.86,24.48,942.3055555555555,88.6,100.0,98.73541666666667,0,0,0,2,1,3,0,2,1,0,0,1,1,0,0,0,0,1,2,1,1,1,1,0,5,1,0,2,4,2,1,1,1,0,1,3,2,1,6,5,1,0,4,1,0,1,0,0,3,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2006-01-05,0.4,1.8,1.173913043478261,4.0,30.0,15.041666666666666,18.2,23.6,18.4,22.5,936.2,79.0,100.0,20.416041666666665,17.66,23.42,943.2361111111111,87.1,100.0,96.41388888888889,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5,0,0,0,5,0,1,0,1,0,0,1,1,0,5,3,1,1,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-01-06,0.6,2.4,1.3304347826086955,5.0,29.0,15.75,18.2,27.0,19.1,26.4,937.5875,62.0,100.0,22.058125,17.62,28.32,944.0347222222222,65.28,100.0,91.90819444444445,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,1,2,1,1,1,0,0,0,2,1,0,3,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-01-07,0.6,2.0,1.182608695652174,4.0,81.0,23.0,19.6,31.0,19.4,30.5,938.6307692307691,49.0,100.0,24.858125,18.87,32.02,943.9027777777778,57.11,100.0,82.58305555555555,0,0,0,2,3,2,0,1,1,1,0,1,0,0,0,0,1,1,2,1,1,0,1,1,4,3,0,2,5,1,2,1,0,0,2,3,1,2,7,7,0,0,4,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0
2006-01-08,0.7,1.6,1.0260869565217392,0.0,41.0,18.916666666666668,20.2,32.6,19.7,31.5,938.7615384615384,46.0,95.0,24.839513888888888,20.22,33.43,943.7986111111111,49.02,100.0,83.93590277777778,0,0,1,4,0,5,1,0,0,5,1,0,0,2,0,3,0,0,5,1,2,1,3,0,9,1,0,5,5,1,5,1,2,3,0,6,3,3,10,8,0,2,8,0,1,0,0,1,4,0,2,4,0,1,0,0,1,2,0,1,2,0,0,0,0,1,3,0,0,3,0,0,0,0,0
2006-01-09,0.6,2.1,1.2391304347826084,5.0,44.0,20.95833333333333,20.0,32.0,20.9,31.0,939.4166666666666,44.0,100.0,24.471874999999997,19.41,33.01,944.3888888888889,51.76,100.0,84.71381944444445,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,2,1,1,1,0,0,2,2,0,2,2,1,2,1,1,0,0,3,2,0,4,3,0,1,2,0,0,1,0,1,3,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-01-10,0.4,2.3,1.2,6.0,50.0,20.20833333333333,21.8,32.2,21.4,31.5,940.4083333333332,35.0,87.0,26.565833333333334,21.25,33.1,944.9513888888889,40.81,94.7,71.18756944444445,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,3,1,1,0,1,0,0,0,1,1,0,4,2,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-01-11,0.4,1.6,1.0086956521739132,4.0,36.0,19.916666666666668,21.0,31.8,19.6,31.0,941.2625,41.0,98.0,25.68652777777778,20.49,33.29,945.3125,46.04,93.2,72.22854166666667,0,0,0,2,2,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,4,2,0,2,4,2,0,2,0,0,0,2,2,0,6,6,0,0,4,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-01-12,0.6,1.9,1.2695652173913043,8.0,37.0,21.916666666666668,20.0,30.4,19.8,30.1,942.2958333333332,42.0,96.0,25.524583333333332,20.17,32.29,946.7291666666666,44.31,93.3,69.70055555555555,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,2,0,0,0,0,1,0,0,0,1,3,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2006-01-13,0.6,1.9,1.2260869565217392,7.0,84.0,28.08333333333333,19.6,31.8,20.6,31.5,942.7,37.0,96.0,26.334027777777777,19.79,33.97,946.8055555555555,46.29,88.4,68.08090277777778,0,0,2,1,2,3,2,1,0,1,2,1,0,1,0,0,0,1,2,2,2,2,1,0,4,4,0,3,5,3,1,3,1,0,1,4,4,1,8,6,0,2,3,0,1,3,0,1,3,0,1,2,0,0,1,0,1,3,0,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2006-01-14,0.6,1.9,1.1608695652173913,5.0,61.0,24.75,22.2,32.2,22.1,31.6,941.025,41.0,75.0,27.19375,22.38,32.84,944.9097222222222,45.38,80.6,65.65145833333332,0,0,0,0,2,3,0,0,1,2,0,0,0,2,0,0,1,0,2,1,2,0,0,1,3,2,0,0,5,0,3,0,2,0,1,3,2,1,5,4,1,0,2,1,0,2,0,0,2,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
